Date,Open,High,Low,Close,Adj Close,Volume
7/6/2016,36.28549957,36.88850021,36.12900162,36.88050079,36.88050079,78764000
7/7/2016,36.96649933,36.97750092,36.58150101,36.82849884,36.82849884,58916000
7/8/2016,37.00699997,37.30500031,36.90000153,37.29050064,37.29050064,68584000
7/11/2016,37.5,37.79499817,37.34999847,37.68899918,37.68899918,63906000
7/12/2016,37.8429985,37.86700058,37.01649857,37.41049957,37.41049957,112474000
7/13/2016,37.33800125,37.84349823,37.0625,37.13150024,37.13150024,82846000
7/14/2016,37.44300079,37.45199966,36.95100021,37.06000137,37.06000137,47810000
7/15/2016,37.32749939,37.32749939,36.70249939,36.77199936,36.77199936,62428000
7/18/2016,36.7745018,37.08000183,36.43600082,36.80350113,36.80350113,59098000
7/19/2016,36.625,37.16650009,36.6155014,36.99750137,36.99750137,44336000
7/20/2016,37.20000076,37.3125,37.03499985,37.2859993,37.2859993,44280000
7/21/2016,37.375,37.4679985,37.13949966,37.2215004,37.2215004,46342000
7/22/2016,37.38949966,37.56399918,37.17649841,37.24300003,37.24300003,45554000
7/25/2016,37.32749939,37.42499924,36.76750183,36.98049927,36.98049927,53586000
7/26/2016,37.13550186,37.15650177,36.63750076,36.77949905,36.77949905,50594000
7/27/2016,36.89849854,37.04700089,36.69300079,36.83349991,36.83349991,58262000
7/28/2016,37.29899979,37.66799927,36.98500061,37.63050079,37.63050079,152352000
7/29/2016,38.25,38.29999924,37.75,37.94049835,37.94049835,135542000
8/1/2016,37.99349976,38.52500153,37.85300064,38.38700104,38.38700104,71564000
8/2/2016,38.19049835,38.25049973,37.85100174,38.02899933,38.02899933,72066000
8/3/2016,37.85300064,37.94449997,37.61249924,37.73199844,37.73199844,71630000
8/4/2016,37.68500137,38.25,37.51750183,38.03850174,38.03850174,63564000
8/5/2016,38.2405014,38.42350006,38.15449905,38.29899979,38.29899979,54088000
8/8/2016,38.34049988,38.34999847,38.05099869,38.32799911,38.32799911,39726000
8/9/2016,38.36949921,38.63000107,38.34500122,38.41550064,38.41550064,37522000
8/10/2016,38.49000168,38.60499954,38.30950165,38.4280014,38.4280014,32086000
8/11/2016,38.49700165,38.6875,38.45600128,38.56200027,38.56200027,40394000
8/12/2016,38.42300034,38.65750122,38.42100143,38.62799835,38.62799835,31266000
8/15/2016,38.59500122,38.60200119,38.38550186,38.42449951,38.42449951,42370000
8/16/2016,38.43099976,38.43650055,38.19100189,38.20199966,38.20199966,32092000
8/17/2016,38.22050095,38.26100159,37.95999908,38.23149872,38.23149872,37822000
8/18/2016,38.20000076,38.25849915,38.02999878,38.22299957,38.22299957,29176000
8/19/2016,38.09500122,38.12450027,37.8445015,37.8655014,37.8655014,46864000
8/22/2016,37.875,37.99250031,37.60499954,37.97399902,37.97399902,33586000
8/23/2016,38.16550064,38.23500061,38.04999924,38.12250137,38.12250137,30482000
8/24/2016,38.15000153,38.17050171,37.76800156,37.86249924,37.86249924,34882000
8/25/2016,37.79999924,38.02799988,37.73699951,37.96099854,37.96099854,32460000
8/26/2016,38.00249863,38.5,37.99000168,38.45000076,38.45000076,55536000
8/29/2016,38.43600082,38.74900055,38.43000031,38.5644989,38.5644989,43972000
8/30/2016,38.55250168,38.59199905,38.27799988,38.37900162,38.37900162,34184000
8/31/2016,38.33000183,38.48199844,38.20000076,38.45800018,38.45800018,32676000
9/1/2016,38.54499817,38.60200119,38.33750153,38.53099823,38.53099823,35846000
9/2/2016,38.70550156,38.79999924,38.58499908,38.62200165,38.62200165,43636000
9/6/2016,38.70199966,39.47399902,38.51100159,39.44350052,39.44350052,74396000
9/7/2016,39.47650146,39.53950119,39.21649933,39.22399902,39.22399902,48492000
9/8/2016,39.19449997,39.32500076,39.0719986,39.20299911,39.20299911,40610000
9/9/2016,38.9679985,39.04999924,38.00550079,38.00699997,38.00699997,85146000
9/12/2016,37.86750031,38.63299942,37.79999924,38.57450104,38.57450104,62494000
9/13/2016,38.43849945,38.49449921,37.95249939,38.05049896,38.05049896,62344000
9/14/2016,38.11000061,38.375,37.94250107,38.05450058,38.05450058,50460000
9/15/2016,38.09999847,38.54349899,37.87900162,38.48450089,38.48450089,60680000
9/16/2016,38.66400146,39.02299881,38.58300018,38.92599869,38.92599869,109984000
9/19/2016,38.99850082,39.09700012,38.54999924,38.75500107,38.75500107,45944000
9/20/2016,38.79999924,39.06850052,38.79999924,39.01100159,39.01100159,38744000
9/21/2016,39.16249847,39.53450012,38.95050049,39.48699951,39.48699951,54372000
9/22/2016,39.71350098,40.29449844,39.71350098,40.23500061,40.23500061,81578000
9/23/2016,40.15650177,40.38750076,40.10599899,40.28749847,40.28749847,47070000
9/26/2016,40.09000015,40.29650116,39.85749817,39.95800018,39.95800018,53028000
9/27/2016,40.09249878,40.83200073,40.05550003,40.80550003,40.80550003,76392000
9/28/2016,40.90000153,41.50699997,40.85150146,41.43600082,41.43600082,88442000
9/29/2016,41.4129982,41.875,41.23149872,41.45249939,41.45249939,98444000
9/30/2016,41.63050079,41.99750137,41.61999893,41.8655014,41.8655014,88612000
10/3/2016,41.79999924,41.99300003,41.5625,41.8370018,41.8370018,55388000
10/4/2016,42.04550171,42.11849976,41.51300049,41.70149994,41.70149994,59006000
10/5/2016,41.90000153,42.28350067,41.80599976,42.2179985,42.2179985,69382000
10/6/2016,42.18500137,42.36050034,42.02999878,42.08300018,42.08300018,53680000
10/7/2016,42.28950119,42.29750061,41.87250137,41.9715004,41.9715004,48524000
10/10/2016,42.16249847,42.25999832,42.01350021,42.08549881,42.08549881,36542000
10/11/2016,42.05099869,42.0644989,41.41749954,41.54999924,41.54999924,71764000
10/12/2016,41.70000076,41.88349915,41.50500107,41.70449829,41.70449829,47608000
10/13/2016,41.45000076,41.59000015,41.0605011,41.4640007,41.4640007,61828000
10/14/2016,41.75400162,41.78699875,41.14799881,41.14799881,41.14799881,59996000
10/17/2016,41.07500076,41.09999847,40.58399963,40.64749908,40.64749908,67230000
10/18/2016,41.10549927,41.1629982,40.75099945,40.88249969,40.88249969,50250000
10/19/2016,41.02000046,41.03350067,40.75849915,40.8844986,40.8844986,41814000
10/20/2016,40.69950104,40.78549957,40.15499878,40.51599884,40.51599884,63040000
10/21/2016,40.4679985,40.97100067,40.45000076,40.94950104,40.94950104,55860000
10/24/2016,41.24750137,41.91500092,41.11050034,41.90449905,41.90449905,81218000
10/25/2016,41.96500015,42.15449905,41.6609993,41.75899887,41.75899887,64968000
10/26/2016,41.63800049,41.67200089,41,41.12950134,41.12950134,79962000
10/27/2016,41.56200027,41.58599854,40.77149963,40.91799927,40.91799927,148128000
10/28/2016,39.09999847,39.47449875,38.73049927,38.81600189,38.81600189,216822000
10/31/2016,39.05149841,39.68500137,39.00550079,39.49100113,39.49100113,108266000
11/1/2016,39.95000076,40.04199982,38.83549881,39.27050018,39.27050018,106108000
11/2/2016,39.19649887,39.23749924,38.17750168,38.27799988,38.27799988,100530000
11/3/2016,38.25249863,38.84999847,38.20000076,38.35150146,38.35150146,77450000
11/4/2016,38.13949966,38.29999924,37.66149902,37.75249863,37.75249863,102442000
11/7/2016,38.58200073,39.38650131,38.54700089,39.24649811,39.24649811,119688000
11/8/2016,39.24850082,39.5870018,38.95500183,39.38750076,39.38750076,68252000
11/9/2016,38.20000076,38.875,38.00450134,38.59400177,38.59400177,171258000
11/10/2016,38.94049835,38.94150162,35.88499832,37.11899948,37.11899948,254940000
11/11/2016,36.78649902,37.1629982,36.44499969,36.95050049,36.95050049,132456000
11/14/2016,37.27550125,37.29999924,35.50500107,35.95349884,35.95349884,146426000
11/15/2016,36.5,37.3390007,36.29949951,37.16199875,37.16199875,135116000
11/16/2016,36.99399948,37.49349976,36.7804985,37.32450104,37.32450104,72976000
11/17/2016,37.4659996,37.875,37.40000153,37.81999969,37.81999969,73802000
11/18/2016,38.04999924,38.38700104,37.88199997,38.00799942,38.00799942,87468000
11/21/2016,38.29999924,39.01750183,38.25550079,39,39,92292000
11/22/2016,39.40850067,39.61999893,39.04999924,39.26649857,39.26649857,106226000
11/23/2016,39.08649826,39.08750153,38.65599823,39.00600052,39.00600052,70806000
11/25/2016,39.32500076,39.33750153,38.89500046,39.01850128,39.01850128,36742000
11/28/2016,38.84949875,38.84999847,38.2120018,38.33850098,38.33850098,88776000
11/29/2016,38.40000153,38.49449921,38.06600189,38.12599945,38.12599945,65446000
11/30/2016,38.09999847,38.40449905,37.51250076,37.5284996,37.5284996,92518000
12/1/2016,37.62049866,37.66849899,36.9015007,37.18249893,37.18249893,93320000
12/2/2016,37.16999817,37.42449951,36.83499908,37.01699829,37.01699829,71226000
12/5/2016,37.25,38.07450104,37.09999847,37.9679985,37.9679985,86294000
12/6/2016,38.19950104,38.41199875,37.86249924,38.23600006,38.23600006,75894000
12/7/2016,38.22750092,38.52099991,37.79100037,38.52099991,38.52099991,73698000
12/8/2016,38.59349823,38.6894989,38.2594986,38.36650085,38.36650085,63792000
12/9/2016,38.5,38.51250076,38.26699829,38.43299866,38.43299866,49418000
12/12/2016,38.31999969,38.3445015,37.86000061,38.00600052,38.00600052,59278000
12/13/2016,38.2480011,39.1230011,38.09999847,38.71699905,38.71699905,105706000
12/14/2016,38.91249847,39.04299927,38.14049911,38.44100189,38.44100189,109096000
12/15/2016,38.31399918,38.45500183,38.01549911,38.04999924,38.04999924,76038000
12/16/2016,38.25,38.25650024,37.70000076,37.88850021,37.88850021,96964000
12/19/2016,37.94449997,38.52500153,37.80799866,38.29999924,38.29999924,62264000
12/20/2016,38.43249893,38.7195015,38.38550186,38.56100082,38.56100082,54072000
12/21/2016,38.5,38.56100082,38.28499985,38.52999878,38.52999878,40892000
12/22/2016,38.40599823,38.5605011,38.15100098,38.31700134,38.31700134,50872000
12/23/2016,38.22750092,38.32500076,37.8995018,38.02949905,38.02949905,39632000
12/27/2016,38.16999817,38.73249817,38.06000137,38.56999969,38.56999969,52774000
12/28/2016,38.8125,39,38.52500153,38.60649872,38.60649872,66020000
12/29/2016,38.61999893,38.66999817,38.04249954,38.25749969,38.25749969,63166000
12/30/2016,38.32350159,38.36999893,37.41400146,37.49349976,37.49349976,82788000
1/3/2017,37.89599991,37.93799973,37.38499832,37.68349838,37.68349838,70422000
1/4/2017,37.91949844,37.98400116,37.70999908,37.85900116,37.85900116,50210000
1/5/2017,38.07749939,39.11999893,38.01300049,39.02249908,39.02249908,116602000
1/6/2017,39.11800003,39.97200012,38.92399979,39.79949951,39.79949951,119724000
1/9/2017,39.90000153,40.08850098,39.58850098,39.84600067,39.84600067,68922000
1/10/2017,39.83000183,39.90000153,39.47700119,39.79499817,39.79499817,51168000
1/11/2017,39.68299866,39.97499847,39.4754982,39.95100021,39.95100021,59856000
1/12/2017,40.01549911,40.70650101,39.97499847,40.68199921,40.68199921,97478000
1/13/2017,40.7159996,41.08250046,40.56999969,40.85699844,40.85699844,75838000
1/17/2017,40.78499985,40.79999924,40.17200089,40.48600006,40.48600006,73410000
1/18/2017,40.47499847,40.58649826,40.21350098,40.37400055,40.37400055,47084000
1/19/2017,40.5,40.67549896,40.36600113,40.45199966,40.45199966,50816000
1/20/2017,40.76399994,40.80099869,40.31299973,40.41650009,40.41650009,67524000
1/23/2017,40.34000015,40.92499924,40.25400162,40.89400101,40.89400101,55950000
1/24/2017,41.09999847,41.19950104,40.72499847,41.12200165,41.12200165,59434000
1/25/2017,41.28950119,41.87099838,41.26449966,41.82600021,41.82600021,78452000
1/26/2017,41.7765007,42.19200134,41.65000153,41.95750046,41.95750046,71726000
1/27/2017,41.95000076,41.98500061,41.47200012,41.78850174,41.78850174,59974000
1/30/2017,41.65000153,41.67499924,40.81900024,41.51900101,41.51900101,74946000
1/31/2017,41.1875,41.34949875,40.97800064,41.17399979,41.17399979,62744000
2/1/2017,41.46049881,41.68899918,41.24700165,41.61750031,41.61750031,77004000
2/2/2017,41.82949829,42.12450027,41.4129982,41.99750137,41.99750137,147010000
2/3/2017,40.33599854,40.91500092,40.20000076,40.50999832,40.50999832,217376000
2/6/2017,40.49000168,40.5359993,40.15000153,40.38199997,40.38199997,77946000
2/7/2017,40.46549988,40.80799866,40.375,40.625,40.625,69322000
2/8/2017,40.6344986,41.07400131,40.625,40.98550034,40.98550034,57160000
2/9/2017,41.08000183,41.25,40.98550034,41.06800079,41.06800079,49698000
2/10/2017,41.19100189,41.40000153,41.14250183,41.3730011,41.3730011,48592000
2/13/2017,41.58100128,42.15000153,41.42750168,41.82649994,41.82649994,83452000
2/14/2017,41.84999847,41.91550064,41.57249832,41.81949997,41.81949997,55848000
2/15/2017,41.70000076,42.14049911,41.64099884,42.13499832,42.13499832,59378000
2/16/2017,42.09199905,42.25,41.96900177,42.20700073,42.20700073,54294000
2/17/2017,42.09999847,42.36349869,42.03649902,42.25350189,42.25350189,62246000
2/21/2017,42.44200134,42.89899826,42.36249924,42.8219986,42.8219986,70154000
2/22/2017,42.84749985,42.92150116,42.60900116,42.7804985,42.7804985,52340000
2/23/2017,42.87850189,43.04299927,42.40000153,42.60950089,42.60950089,69240000
2/24/2017,42.23450089,42.29050064,41.88750076,42.26200104,42.26200104,73760000
2/27/2017,42.11899948,42.625,41.98350143,42.43199921,42.43199921,54272000
2/28/2017,42.57249832,42.70449829,42.10250092,42.2519989,42.2519989,55874000
3/1/2017,42.65250015,42.74150085,42.45050049,42.65399933,42.65399933,55202000
3/2/2017,42.65399933,42.74100113,42.36399841,42.44549942,42.44549942,42642000
3/3/2017,42.36000061,42.59949875,42.31349945,42.49399948,42.49399948,38822000
3/6/2017,42.26150131,42.42449951,42.05599976,42.33050156,42.33050156,52208000
3/7/2017,42.27399826,42.42300034,42.1875,42.30099869,42.30099869,44952000
3/8/2017,42.40000153,42.6534996,42.33950043,42.52500153,42.52500153,45730000
3/9/2017,42.54999924,42.81999969,42.51549911,42.65000153,42.65000153,40964000
3/10/2017,42.84999847,42.86750031,42.58599854,42.6230011,42.6230011,48728000
3/13/2017,42.58850098,42.78450012,42.58549881,42.72949982,42.72949982,38194000
3/14/2017,42.67750168,42.6875,42.37749863,42.62649918,42.62649918,42612000
3/15/2017,42.71649933,42.72249985,42.35549927,42.64849854,42.64849854,51244000
3/16/2017,42.76499939,42.77500153,42.52550125,42.67100143,42.67100143,36846000
3/17/2017,42.67449951,42.69150162,42.5320015,42.6155014,42.6155014,67688000
3/20/2017,42.57550049,42.88999939,42.55049896,42.8484993,42.8484993,45654000
3/21/2017,42.94200134,43.13999939,42.06549835,42.15999985,42.15999985,87658000
3/22/2017,42.02149963,42.46849823,41.95249939,42.40299988,42.40299988,53174000
3/23/2017,42.40999985,42.54449844,42.24000168,42.36899948,42.36899948,39060000
3/24/2017,42.58399963,42.59000015,42.17649841,42.2804985,42.2804985,42766000
3/27/2017,41.9034996,42.51499939,41.67499924,42.3409996,42.3409996,55116000
3/28/2017,42.58750153,42.92300034,42.50500107,42.79999924,42.79999924,60832000
3/29/2017,42.95249939,43.8219986,42.95100021,43.7159996,43.7159996,89716000
3/30/2017,43.74750137,43.85300064,43.58300018,43.81700134,43.81700134,55254000
3/31/2017,43.84999847,44.51750183,43.83250046,44.32699966,44.32699966,79152000
4/3/2017,44.40000153,44.67449951,44.27099991,44.57550049,44.57550049,68446000
4/4/2017,44.57500076,45.42699814,44.51399994,45.34149933,45.34149933,99694000
4/5/2017,45.54100037,46.18600082,45.28099823,45.4640007,45.4640007,150168000
4/6/2017,45.68999863,45.85950089,44.72449875,44.91400146,44.91400146,126882000
4/7/2017,44.98249817,45.00450134,44.46549988,44.74399948,44.74399948,74218000
4/10/2017,44.98149872,45.42549896,44.95000076,45.35200119,45.35200119,63686000
4/11/2017,45.35200119,45.56200027,44.875,45.11800003,45.11800003,60254000
4/12/2017,45.15449905,45.20449829,44.76250076,44.81150055,44.81150055,49122000
